273	9891382615614006007.wav	Tugtar le fios i staidéir áirithe go gcaithfidh an galar teacht chun bheith níos neamh-mharfaí sular féidir leis bheith ina chúis le heipidéim dhomhanda, a dúirt sé.	tugtar le fios i staidéir áirithe go gcaithfidh an galar teacht chun bheith níos neamh-mharfaí sular féidir leis bheith ina chúis le heipidéim dhomhanda a dúirt sé	t u g t a r | l e | f i o s | i | s t a i d é i r | á i r i t h e | g o | g c a i t h f i d h | a n | g a l a r | t e a c h t | c h u n | b h e i t h | n í o s | n e a m h - m h a r f a í | s u l a r | f é i d i r | l e i s | b h e i t h | i n a | c h ú i s | l e | h e i p i d é i m | d h o m h a n d a | a | d ú i r t | s é |	220800	FEMALE
450	15135109677384639533.wav	Agus ar ais ansin ó thuaidh, tríd an iarthar, ag trasnú abhainn Mara athuair, tar éis shéasúr na báistí thart ar mhí Aibreáin.	agus ar ais ansin ó thuaidh tríd an iarthar ag trasnú abhainn mara athuair tar éis shéasúr na báistí thart ar mhí aibreáin	a g u s | a r | a i s | a n s i n | ó | t h u a i d h | t r í d | a n | i a r t h a r | a g | t r a s n ú | a b h a i n n | m a r a | a t h u a i r | t a r | é i s | s h é a s ú r | n a | b á i s t í | t h a r t | a r | m h í | a i b r e á i n |	171840	MALE
435	12539358731213538454.wav	Tá iarracht déanta ag Lucsamburg fanacht neodrach ach bhí an tír gafa ag an Ghearmáin sa Chéad agus sa Dara Cogadh Domhanda.	tá iarracht déanta ag lucsamburg fanacht neodrach ach bhí an tír gafa ag an ghearmáin sa chéad agus sa dara cogadh domhanda	t á | i a r r a c h t | d é a n t a | a g | l u c s a m b u r g | f a n a c h t | n e o d r a c h | a c h | b h í | a n | t í r | g a f a | a g | a n | g h e a r m á i n | s a | c h é a d | a g u s | s a | d a r a | c o g a d h | d o m h a n d a |	168000	MALE
1182	9989058463298405959.wav	Nuair a tháinig na torthaí isteach, mhol Gingrich Santorum ach bhí focail ghéara aige do Romney, an fear taobh thiar den fheachtas diúltach fógraíochta a scaipeadh in Iowa i gcoinne Gingrich.	nuair a tháinig na torthaí isteach mhol gingrich santorum ach bhí focail ghéara aige do romney an fear taobh thiar den fheachtas diúltach fógraíochta a scaipeadh in iowa i gcoinne gingrich	n u a i r | a | t h á i n i g | n a | t o r t h a í | i s t e a c h | m h o l | g i n g r i c h | s a n t o r u m | a c h | b h í | f o c a i l | g h é a r a | a i g e | d o | r o m n e y | a n | f e a r | t a o b h | t h i a r | d e n | f h e a c h t a s | d i ú l t a c h | f ó g r a í o c h t a | a | s c a i p e a d h | i n | i o w a | i | g c o i n n e | g i n g r i c h |	239040	FEMALE
246	13261350041608113966.wav	Táim sásta go bhfuil daoine ann atá sásta tacú liom.	táim sásta go bhfuil daoine ann atá sásta tacú liom	t á i m | s á s t a | g o | b h f u i l | d a o i n e | a n n | a t á | s á s t a | t a c ú | l i o m |	135360	FEMALE
170	859487086650692483.wav	Dúirt Perry go sainráite, "Is beag áit ar domhan atá trealmhaithe chomh maith leis chun na dúshláin a ghabhann leis an gcás seo a shárú."	dúirt perry go sainráite is beag áit ar domhan atá trealmhaithe chomh maith leis chun na dúshláin a ghabhann leis an gcás seo a shárú	d ú i r t | p e r r y | g o | s a i n r á i t e | i s | b e a g | á i t | a r | d o m h a n | a t á | t r e a l m h a i t h e | c h o m h | m a i t h | l e i s | c h u n | n a | d ú s h l á i n | a | g h a b h a n n | l e i s | a n | g c á s | s e o | a | s h á r ú |	231360	FEMALE
640	16241678907711110603.wav	Leis an gcumarsáid aisioncronach tugtar am le machnamh a dhéanamh agus le freagairt ar dhaoine eile.	leis an gcumarsáid aisioncronach tugtar am le machnamh a dhéanamh agus le freagairt ar dhaoine eile	l e i s | a n | g c u m a r s á i d | a i s i o n c r o n a c h | t u g t a r | a m | l e | m a c h n a m h | a | d h é a n a m h | a g u s | l e | f r e a g a i r t | a r | d h a o i n e | e i l e |	213120	MALE
1115	4051299276385122396.wav	Deir an carthanas míochaine Mangola, Medecines Sans Frontieres agus an Eagraíocht Dhomhanda Sláinte go bhfuil sé ar an ráig is measa a taifeadadh sa tír.	deir an carthanas míochaine mangola medecines sans frontieres agus an eagraíocht dhomhanda sláinte go bhfuil sé ar an ráig is measa a taifeadadh sa tír	d e i r | a n | c a r t h a n a s | m í o c h a i n e | m a n g o l a | m e d e c i n e s | s a n s | f r o n t i e r e s | a g u s | a n | e a g r a í o c h t | d h o m h a n d a | s l á i n t e | g o | b h f u i l | s é | a r | a n | r á i g | i s | m e a s a | a | t a i f e a d a d h | s a | t í r |	251520	MALE
1251	15650118821282660395.wav	Is féidir le gach duine léargas a bhaint amach. Ní chuireann rud ar bith isteach ar an sprioc seo ach teannas agus meon diúltach a d'fhéadfadh a bheith ionainn féin.	is féidir le gach duine léargas a bhaint amach ní chuireann rud ar bith isteach ar an sprioc seo ach teannas agus meon diúltach a d'fhéadfadh a bheith ionainn féin	i s | f é i d i r | l e | g a c h | d u i n e | l é a r g a s | a | b h a i n t | a m a c h | n í | c h u i r e a n n | r u d | a r | b i t h | i s t e a c h | a r | a n | s p r i o c | s e o | a c h | t e a n n a s | a g u s | m e o n | d i ú l t a c h | a | d ' f h é a d f a d h | a | b h e i t h | i o n a i n n | f é i n |	243840	MALE
59	4083898819836366946.wav	Dúirt na póilíní go raibh an lámh in uachtar ag Lo Piccolo de bhrí gur crann taca Provenzano a bhí ann i Palermo agus thuill an taithí bhreise a bhí aige meas ghlúin níos sine de cheannairí agus iad ag cloí le beartas Provenzano fanacht as amharc a mhéad is féidir agus an líonra cumhachta a neartú ag an am céanna.	dúirt na póilíní go raibh an lámh in uachtar ag lo piccolo de bhrí gur crann taca provenzano a bhí ann i palermo agus thuill an taithí bhreise a bhí aige meas ghlúin níos sine de cheannairí agus iad ag cloí le beartas provenzano fanacht as amharc a mhéad is féidir agus an líonra cumhachta a neartú ag an am céanna	d ú i r t | n a | p ó i l í n í | g o | r a i b h | a n | l á m h | i n | u a c h t a r | a g | l o | p i c c o l o | d e | b h r í | g u r | c r a n n | t a c a | p r o v e n z a n o | a | b h í | a n n | i | p a l e r m o | a g u s | t h u i l l | a n | t a i t h í | b h r e i s e | a | b h í | a i g e | m e a s | g h l ú i n | n í o s | s i n e | d e | c h e a n n a i r í | a g u s | i a d | a g | c l o í | l e | b e a r t a s | p r o v e n z a n o | f a n a c h t | a s | a m h a r c | a | m h é a d | i s | f é i d i r | a g u s | a n | l í o n r a | c u m h a c h t a | a | n e a r t ú | a g | a n | a m | c é a n n a |	489600	FEMALE
179	11426950309559329731.wav	Go gairid ina dhiaidh sin, d'fhoilsigh The Atlanta Journal-Constitution tuarascáil inar nochtadh fadhbanna le torthaí trialacha.	go gairid ina dhiaidh sin d'fhoilsigh the atlanta journal-constitution tuarascáil inar nochtadh fadhbanna le torthaí trialacha	g o | g a i r i d | i n a | d h i a i d h | s i n | d ' f h o i l s i g h | t h e | a t l a n t a | j o u r n a l - c o n s t i t u t i o n | t u a r a s c á i l | i n a r | n o c h t a d h | f a d h b a n n a | l e | t o r t h a í | t r i a l a c h a |	163200	MALE
766	11120619736201908247.wav	Is annamh a fheictear teaghlaigh agus leanaí in éineacht leo, ach tá roinnt brúnna ann a cheadaíonn sin le seomraí príobháideacha.	is annamh a fheictear teaghlaigh agus leanaí in éineacht leo ach tá roinnt brúnna ann a cheadaíonn sin le seomraí príobháideacha	i s | a n n a m h | a | f h e i c t e a r | t e a g h l a i g h | a g u s | l e a n a í | i n | é i n e a c h t | l e o | a c h | t á | r o i n n t | b r ú n n a | a n n | a | c h e a d a í o n n | s i n | l e | s e o m r a í | p r í o b h á i d e a c h a |	162240	FEMALE
358	8586651733822415630.wav	Chun filleadh ar an leibhéal fuinnimh a bhí acu roimhe seo, ní mór dóibh fáil réidh leis an bhfuinneamh breise a fuair siad ón solas.	chun filleadh ar an leibhéal fuinnimh a bhí acu roimhe seo ní mór dóibh fáil réidh leis an bhfuinneamh breise a fuair siad ón solas	c h u n | f i l l e a d h | a r | a n | l e i b h é a l | f u i n n i m h | a | b h í | a c u | r o i m h e | s e o | n í | m ó r | d ó i b h | f á i l | r é i d h | l e i s | a n | b h f u i n n e a m h | b r e i s e | a | f u a i r | s i a d | ó n | s o l a s |	218880	FEMALE
1495	1837489366801173079.wav	Cinn eile is ea Oileán Livingston, agus Oileán Deception, mar a gcruthaíonn an caildéara faoi uisce ó bholcán atá fós gníomhach cuan nádúrtha iontach.	cinn eile is ea oileán livingston agus oileán deception mar a gcruthaíonn an caildéara faoi uisce ó bholcán atá fós gníomhach cuan nádúrtha iontach	c i n n | e i l e | i s | e a | o i l e á n | l i v i n g s t o n | a g u s | o i l e á n | d e c e p t i o n | m a r | a | g c r u t h a í o n n | a n | c a i l d é a r a | f a o i | u i s c e | ó | b h o l c á n | a t á | f ó s | g n í o m h a c h | c u a n | n á d ú r t h a | i o n t a c h |	270720	FEMALE
805	9950231529445786581.wav	Is féidir go mbeidh spéaclaí níos saoire i dtír eachtrach, go háirithe i dtíortha ar ioncam íseal ina mbíonn na costais saothair níos ísle.	is féidir go mbeidh spéaclaí níos saoire i dtír eachtrach go háirithe i dtíortha ar ioncam íseal ina mbíonn na costais saothair níos ísle	i s | f é i d i r | g o | m b e i d h | s p é a c l a í | n í o s | s a o i r e | i | d t í r | e a c h t r a c h | g o | h á i r i t h e | i | d t í o r t h a | a r | i o n c a m | í s e a l | i n a | m b í o n n | n a | c o s t a i s | s a o t h a i r | n í o s | í s l e |	216960	MALE
78	10240903658528477563.wav	Dheimhnigh sé freisin gur chreid sé sa cheart intuigthe chun príobháide, rud a raibh an cinneadh Roe ag brath air.	dheimhnigh sé freisin gur chreid sé sa cheart intuigthe chun príobháide rud a raibh an cinneadh roe ag brath air	d h e i m h n i g h | s é | f r e i s i n | g u r | c h r e i d | s é | s a | c h e a r t | i n t u i g t h e | c h u n | p r í o b h á i d e | r u d | a | r a i b h | a n | c i n n e a d h | r o e | a g | b r a t h | a i r |	159360	MALE
810	13885640011400553655.wav	Is éard is cainneonaíocht ann (nó: canyoneering) ná dul thíos ag bun cainneoin, atá tirim nó lán le huisce.	is éard is cainneonaíocht ann nó: canyoneering ná dul thíos ag bun cainneoin atá tirim nó lán le huisce	i s | é a r d | i s | c a i n n e o n a í o c h t | a n n | n ó : | c a n y o n e e r i n g | n á | d u l | t h í o s | a g | b u n | c a i n n e o i n | a t á | t i r i m | n ó | l á n | l e | h u i s c e |	189120	MALE
877	3660728253853272507.wav	Dóibh siúd nach bhfuil taithí acu ar bhéarlagair leighis, tá brí ar leith leis na focail ionfhabhtaíoch agus tógálach.	dóibh siúd nach bhfuil taithí acu ar bhéarlagair leighis tá brí ar leith leis na focail ionfhabhtaíoch agus tógálach	d ó i b h | s i ú d | n a c h | b h f u i l | t a i t h í | a c u | a r | b h é a r l a g a i r | l e i g h i s | t á | b r í | a r | l e i t h | l e i s | n a | f o c a i l | i o n f h a b h t a í o c h | a g u s | t ó g á l a c h |	222720	FEMALE
1294	12930225121998388626.wav	Thug Ionad Rabhaidh Súnámaí an Aigéin Chiúin le fios freisin nach raibh aon chomhartha Súnámaí ann.	thug ionad rabhaidh súnámaí an aigéin chiúin le fios freisin nach raibh aon chomhartha súnámaí ann	t h u g | i o n a d | r a b h a i d h | s ú n á m a í | a n | a i g é i n | c h i ú i n | l e | f i o s | f r e i s i n | n a c h | r a i b h | a o n | c h o m h a r t h a | s ú n á m a í | a n n |	150720	FEMALE
588	13185979347038131062.wav	Beidh an tsaint agus an leithleachas linn go deo agus is é nádúr an chomhoibrithe é nuair a bhíonn buntáiste ag an móramh, go mbeidh i gcónaí tuilleadh le fáil sa ghearrthéarma trí ghníomhú go leithleach.	beidh an tsaint agus an leithleachas linn go deo agus is é nádúr an chomhoibrithe é nuair a bhíonn buntáiste ag an móramh go mbeidh i gcónaí tuilleadh le fáil sa ghearrthéarma trí ghníomhú go leithleach	b e i d h | a n | t s a i n t | a g u s | a n | l e i t h l e a c h a s | l i n n | g o | d e o | a g u s | i s | é | n á d ú r | a n | c h o m h o i b r i t h e | é | n u a i r | a | b h í o n n | b u n t á i s t e | a g | a n | m ó r a m h | g o | m b e i d h | i | g c ó n a í | t u i l l e a d h | l e | f á i l | s a | g h e a r r t h é a r m a | t r í | g h n í o m h ú | g o | l e i t h l e a c h |	337920	MALE
889	11453788710283104455.wav	Tuairim is ceithre dosaen bunáiteanna atá suite sna limistéir sin ina bhformhór agus cónaíonn foireann de chúpla míle duine iontu sa samhradh; fanann líon beag daoine tríd an ngeimhreadh.	tuairim is ceithre dosaen bunáiteanna atá suite sna limistéir sin ina bhformhór agus cónaíonn foireann de chúpla míle duine iontu sa samhradh fanann líon beag daoine tríd an ngeimhreadh	t u a i r i m | i s | c e i t h r e | d o s a e n | b u n á i t e a n n a | a t á | s u i t e | s n a | l i m i s t é i r | s i n | i n a | b h f o r m h ó r | a g u s | c ó n a í o n n | f o i r e a n n | d e | c h ú p l a | m í l e | d u i n e | i o n t u | s a | s a m h r a d h | f a n a n n | l í o n | b e a g | d a o i n e | t r í d | a n | n g e i m h r e a d h |	284160	MALE
911	5452042217201511723.wav	An cuspóir atá leis ná tuilleadh smachta a thabhairt do na cuideachtaí sin ar a gcuid margaí; airgead a bheith i gcúrsaíocht an rud is tábhachtaí.	an cuspóir atá leis ná tuilleadh smachta a thabhairt do na cuideachtaí sin ar a gcuid margaí airgead a bheith i gcúrsaíocht an rud is tábhachtaí	a n | c u s p ó i r | a t á | l e i s | n á | t u i l l e a d h | s m a c h t a | a | t h a b h a i r t | d o | n a | c u i d e a c h t a í | s i n | a r | a | g c u i d | m a r g a í | a i r g e a d | a | b h e i t h | i | g c ú r s a í o c h t | a n | r u d | i s | t á b h a c h t a í |	222720	MALE
237	11409222410668106338.wav	Gníomhóidh sé cosúil le huisce. Tá sé trédhearcach díreach mar atá uisce.	gníomhóidh sé cosúil le huisce tá sé trédhearcach díreach mar atá uisce	g n í o m h ó i d h | s é | c o s ú i l | l e | h u i s c e | t á | s é | t r é d h e a r c a c h | d í r e a c h | m a r | a t á | u i s c e |	128640	MALE
582	913532450331912350.wav	Limistéar beag is ea a bhuaileann tornádó, i gcomparáid le stoirmeacha foréigneacha eile, ach is féidir leo gach rud atá sa tslí orthu a scriosadh.	limistéar beag is ea a bhuaileann tornádó i gcomparáid le stoirmeacha foréigneacha eile ach is féidir leo gach rud atá sa tslí orthu a scriosadh	l i m i s t é a r | b e a g | i s | e a | a | b h u a i l e a n n | t o r n á d ó | i | g c o m p a r á i d | l e | s t o i r m e a c h a | f o r é i g n e a c h a | e i l e | a c h | i s | f é i d i r | l e o | g a c h | r u d | a t á | s a | t s l í | o r t h u | a | s c r i o s a d h |	222720	FEMALE
44	9863282475017695737.wav	Faoi láthair tá Fred ag séideadh gaoithe suas le 105 míle san uair (165 km/h) agus é ag gluaiseacht i dtreo an iarthuaiscirt.	faoi láthair tá fred ag séideadh gaoithe suas le 105 míle san uair 165 km/h agus é ag gluaiseacht i dtreo an iarthuaiscirt	f a o i | l á t h a i r | t á | f r e d | a g | s é i d e a d h | g a o i t h e | s u a s | l e | 1 0 5 | m í l e | s a n | u a i r | 1 6 5 | k m / h | a g u s | é | a g | g l u a i s e a c h t | i | d t r e o | a n | i a r t h u a i s c i r t |	227520	MALE
